"Ano";"Mês";"Grupo Econômico";"Empresa";"CNPJ";"UF";"Tipo de Outorga";"Tipo de Atendimento";"Acessos"
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;20
2022;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;URBANO;18
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;251
2022;12;TELECOM AMERICAS;CLARO;40432544000147;AP;Autorização;URBANO;314
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;11
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;3
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;6
2022;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;URBANO;3879
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2127
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;6
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;30
2022;12;TELEFÔNICA;VIVO;2558157000162;RJ;Autorização;URBANO;190
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;4
2022;12;TELEFÔNICA;VIVO;2558157000162;PE;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;61
2022;12;TELEFÔNICA;VIVO;2558157000162;PB;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;46
2022;12;TELEFÔNICA;VIVO;2558157000162;PE;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;8
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;PA;Autorização;URBANO;33
2022;12;TELEFÔNICA;VIVO;2558157000162;SE;Autorização;URBANO;1
2022;12;ALGAR (CTBC TELECOM);ALGAR (CTBC TELECOM);71208516000174;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;367
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;33
2022;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;30
2022;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;45
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;30
2022;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;TO;Autorização;URBANO;334
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;53
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;12
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;108
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PI;Autorização;URBANO;92
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;30
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;33
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;283
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;32
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;134
2022;12;TELEFÔNICA;VIVO;2558157000162;MT;Autorização;URBANO;86
2022;12;TELECOM ITALIA;TIM;2421421000111;MG;Autorização;URBANO;2
2022;12;TELEFÔNICA;VIVO;2558157000162;BA;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;13
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;13051
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;2
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;17
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELECOM ITALIA;TIM;2421421000111;SE;Autorização;URBANO;145
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;19
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;BA;Autorização;URBANO;36
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;5
2022;12;TELEFÔNICA;VIVO;2558157000162;BA;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;69
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;947
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RO;Autorização;URBANO;62
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;203
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;7
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;5
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;58
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;14
2022;12;TELEFÔNICA;VIVO;2558157000162;RS;Autorização;URBANO;8
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;3
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;URBANO;57
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;21
2022;12;TELECOM ITALIA;TIM;2421421000111;PR;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;31
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;48
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;36
2022;12;TELECOM ITALIA;TIM;2421421000111;BA;Autorização;URBANO;4
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;26
2022;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;24
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1563
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;3
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;URBANO;31
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;168
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;41
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;URBANO;16
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;14
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;46
2022;12;TELECOM ITALIA;TIM;2421421000111;BA;Autorização;URBANO;43
2022;12;TELECOM AMERICAS;CLARO;40432544000147;ES;Autorização;URBANO;33
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;29
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;87
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;243
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2671
2022;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;URBANO;21
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;3479
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;6
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;20
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;62
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;4
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;108
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;49
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1126
2022;12;TELECOM ITALIA;TIM;2421421000111;SP;Autorização;URBANO;30
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1562
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;7
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;17
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;453
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;20
2022;12;TELECOM ITALIA;TIM;2421421000111;BA;Autorização;URBANO;6
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;552
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;57
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;878
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;192
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;116
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;3
2022;12;TELEFÔNICA;VIVO;2558157000162;ES;Autorização;URBANO;2
2022;12;TELECOM ITALIA;TIM;2421421000111;MG;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;24
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;6
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;26
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;10
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;2
2022;12;TELECOM ITALIA;TIM;2421421000111;RS;Autorização;URBANO;35
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;180
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELECOM ITALIA;TIM;2421421000111;RO;Autorização;URBANO;50
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;10
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;5
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;2
2022;12;TELEFÔNICA;VIVO;2558157000162;PR;Autorização;URBANO;23
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;3
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;37
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;22
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MT;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;74
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MS;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;10
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;20
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;7
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;33
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;684
2022;12;TELEFÔNICA;VIVO;2558157000162;RJ;Autorização;URBANO;68
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;5
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;25
2022;12;TELECOM ITALIA;TIM;2421421000111;MA;Autorização;URBANO;1
2022;12;TELECOM ITALIA;TIM;2421421000111;MG;Autorização;URBANO;2
2022;12;TELECOM ITALIA;TIM;2421421000111;MG;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MT;Autorização;URBANO;495
2022;12;OUTROS;GUIFAMI INFORMATICA LTDA;3988184000138;SP;Autorização;URBANO;6
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1040
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;60
2022;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;9909
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;602
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;2
2022;12;TELECOM ITALIA;TIM;2421421000111;BA;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;8
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;5
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;838
2022;12;OUTROS;Sigatel Operacoes de Telefonia Ltda;5257922000100;PR;Autorização;URBANO;1
2022;12;TELECOM ITALIA;TIM;2421421000111;SP;Autorização;URBANO;4
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;32
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;616
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;37
2022;12;TELECOM ITALIA;TIM;2421421000111;RS;Autorização;URBANO;4783
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;3
2022;12;TELEFÔNICA;VIVO;2558157000162;BA;Autorização;URBANO;145
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;38
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MS;Autorização;URBANO;350
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;7
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;30
2022;12;OUTROS;Kvoip Brasil Telecom - Eireli;21248268000117;SP;Autorização;URBANO;3
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;OUTROS;NETTCOM TECNOLOGIA EM TELECOMUNICACOES LTDA;9278286000146;RS;Autorização;URBANO;2
2022;12;TELECOM ITALIA;TIM;2421421000111;GO;Autorização;URBANO;12
2022;12;OUTROS;Ateky Internet Ltda;10717962000110;SC;Autorização;URBANO;2
2022;12;OUTROS;Ateky Internet Ltda;10717962000110;SC;Autorização;URBANO;7
2022;12;OUTROS;Ateky Internet Ltda;10717962000110;SC;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;7
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;30
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;223
2022;12;TELECOM ITALIA;TIM;2421421000111;PR;Autorização;URBANO;506
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;34
2022;12;TELEFÔNICA;VIVO;2558157000162;RS;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;AL;Autorização;URBANO;5
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;38
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;15
2022;12;UNIFIQUE;UNIFIQUE;2255187000108;SC;Autorização;URBANO;1
2022;12;OUTROS;CERTTO TELECOMUNICACOES LTDA;796307000140;PR;Autorização;URBANO;3
2022;12;TELEFÔNICA;VIVO;2558157000162;AM;Autorização;URBANO;5
2022;12;TELEFÔNICA;VIVO;2558157000162;RN;Autorização;URBANO;17
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;3
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;10
2022;12;TELEFÔNICA;VIVO;2558157000162;CE;Autorização;URBANO;2
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;23
2022;12;TELEFÔNICA;VIVO;2558157000162;MA;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;46
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MA;Autorização;URBANO;6
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;755
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;56
2022;12;TELEFÔNICA;VIVO;2558157000162;PR;Autorização;URBANO;5
2022;12;TELECOM ITALIA;TIM;2421421000111;PE;Autorização;URBANO;9
2022;12;TELEFÔNICA;VIVO;2558157000162;PE;Autorização;URBANO;212
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MA;Autorização;URBANO;18
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RN;Autorização;URBANO;3
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;URBANO;3727
2022;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;34
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;154
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;URBANO;8
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;8
2022;12;TELEFÔNICA;VIVO;2558157000162;RS;Autorização;URBANO;26
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;16
2022;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MS;Autorização;URBANO;557
2022;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;URBANO;172
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;74
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;42
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MT;Autorização;URBANO;90
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;19
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;9
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;3
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;5
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;3
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;2
2022;12;TELECOM ITALIA;TIM;2421421000111;ES;Autorização;URBANO;33
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;2
2022;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;URBANO;4
2022;12;TELEFÔNICA;VIVO;2558157000162;RN;Autorização;URBANO;10
2022;12;TELEFÔNICA;VIVO;2558157000162;BA;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;129
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;5
2022;12;TELEFÔNICA;VIVO;2558157000162;BA;Autorização;URBANO;27
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;5
2022;12;OUTROS;B R A SERVICOS DE COMUNICACAO EIRELI;32799248000150;SP;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;URBANO;6
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;16
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;14
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;4
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;32
2022;12;TELECOM ITALIA;TIM;2421421000111;CE;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;36
2022;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;1938
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;178
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;10
2022;12;TELECOM AMERICAS;CLARO;40432544000147;AP;Autorização;URBANO;12
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;168
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MS;Autorização;URBANO;4
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;25
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;451
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;118
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;3139
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RO;Autorização;URBANO;147
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;33
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;185
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;3
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;19
2022;12;OUTROS;Connectronic Servicos Ltda;5467602000177;ES;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RS;Autorização;URBANO;1
2022;12;OUTROS;Connectronic Servicos Ltda;5467602000177;ES;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;URBANO;38
2022;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;URBANO;666
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;25
2022;12;TELECOM AMERICAS;CLARO;40432544000147;AM;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;3
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PA;Autorização;URBANO;82
2022;12;OUTROS;Ateky Internet Ltda;10717962000110;SC;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;2
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RO;Autorização;URBANO;7
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;81
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;9
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;47
2022;12;TELEFÔNICA;VIVO;2558157000162;SE;Autorização;URBANO;29
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;95
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MA;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;11094
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;66
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MA;Autorização;URBANO;1
2022;12;TELEFÔNICA;VIVO;2558157000162;SC;Autorização;URBANO;3
2022;12;OUTROS;Ateky Internet Ltda;10717962000110;SC;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;40
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PR;Autorização;URBANO;121
2022;12;TELECOM AMERICAS;CLARO;40432544000147;GO;Autorização;URBANO;61
2022;12;TELECOM AMERICAS;CLARO;40432544000147;MG;Autorização;URBANO;41
2022;12;TELECOM AMERICAS;CLARO;40432544000147;RJ;Autorização;URBANO;779
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;7973
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PE;Autorização;URBANO;1
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SP;Autorização;URBANO;45
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;69
2022;12;TELEFÔNICA;VIVO;2558157000162;MG;Autorização;URBANO;4
2022;12;TELECOM AMERICAS;CLARO;40432544000147;SC;Autorização;URBANO;12
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;2
2022;12;TELECOM ITALIA;TIM;2421421000111;SP;Autorização;URBANO;60
2022;12;TELEFÔNICA;VIVO;2558157000162;RJ;Autorização;URBANO;550
2022;12;TELECOM AMERICAS;CLARO;40432544000147;CE;Autorização;URBANO;19
2022;12;TELECOM AMERICAS;CLARO;40432544000147;PB;Autorização;URBANO;1716
2022;12;TELECOM AMERICAS;CLARO;40432544000147;BA;Autorização;URBANO;65
2022;12;TELECOM AMERICAS;CLARO;40432544000147;AL;Autorização;URBANO;2718
